QGC WPL 110
0	1	0	16	0	0	0	0	-35.342437	149.126881	584.000000	1
1	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.343389	149.128751	40.000000	1
2	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.343459	149.132758	40.000000	1
3	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.341583	149.135051	40.000000	1
4	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.341583	149.135051	40.000000	1
5	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.341583	149.135051	40.000000	1
6	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.343459	149.132758	40.000000	1
7	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.343389	149.128751	40.000000	1
0	0	0	21	0	0	0	0	-35.342437	149.126881	0.000000	1
